price,profit0.0,-12250.0
7.37,172000.0
7.38,172250.0
7.39,172500.0
7.4,172750.0
7.41,173000.0
7.42,173250.0
7.43,173500.0
7.44,173750.0
7.45,174000.0
7.46,174250.0
7.47,174500.0
7.48,174750.0
7.49,175000.0
7.5,175250.0
7.51,175500.0
7.52,175750.0
7.53,176000.0
7.54,176250.0
7.55,176500.0
7.56,176750.0
7.57,177000.0
7.58,177250.0
7.59,177500.0
7.6,177750.0
7.61,178000.0
7.62,178250.0
7.63,178500.0
7.64,178750.0
7.65,179000.0
7.66,179250.0
7.67,179500.0
7.68,179750.0
7.69,180000.0
7.7,180250.0
7.71,180500.0
7.72,180750.0
7.73,181000.0
7.74,181250.0
7.75,181500.0
7.76,181750.0
7.77,182000.0
7.78,182250.0
7.79,182500.0
7.8,182750.0
7.81,183000.0
7.82,183250.0
7.83,183500.0
7.84,183750.0
7.85,184000.0
7.86,184250.0
7.87,184500.0
7.88,184750.0
7.89,185000.0
7.9,185250.0
7.91,185500.0
7.92,185750.0
7.93,186000.0
7.94,186250.0
7.95,186500.0
7.96,186750.0
7.97,187000.0
7.98,187250.0
7.99,187500.0
8.0,187750.0
8.01,188000.0
8.02,188250.0
8.03,188499.99999999997
8.04,188749.99999999997
8.05,189000.00000000003
8.06,189250.0
8.07,189500.0
8.08,189750.0
8.09,190000.0
8.1,190250.0
8.11,190500.0
8.12,190749.99999999997
8.13,191000.00000000003
8.14,191250.0
8.15,191500.0
8.16,191750.0
8.17,192000.0
8.18,192250.0
8.19,192500.0
8.2,192749.99999999997
8.21,193000.00000000003
8.22,193250.00000000003
8.23,193500.0
8.24,193750.0
8.25,194000.0
8.26,194250.0
8.27,194500.0
8.28,194749.99999999997
8.29,194999.99999999997
8.3,195250.00000000003
8.31,195500.0
8.32,195750.0
8.33,196000.0
8.34,196250.0
8.35,196500.0
8.36,196750.0
8.37,196999.99999999997
8.38,197250.00000000003
8.39,197500.0
8.4,197750.0
8.41,198000.0
8.42,198250.0
8.43,198500.0
8.44,198750.0
8.45,198999.99999999997
8.46,199250.00000000003
8.47,199500.00000000003
8.48,199750.0
8.49,200000.0
8.5,200250.0
8.51,200500.0
8.52,200750.0
8.53,200999.99999999997
8.54,201249.99999999997
8.55,201500.00000000003
8.56,201750.0
8.57,202000.0
8.58,202250.0
8.59,202500.0
8.6,202750.0
8.61,203000.0
8.62,203249.99999999997
8.63,203500.00000000003
8.64,203750.0
8.65,204000.0
8.66,204250.0
8.67,204500.0
8.68,204750.0
8.69,205000.0
8.7,205249.99999999997
8.71,205500.00000000003
8.72,205750.00000000003
8.73,206000.0
8.74,206250.0
8.75,206500.0
8.76,206750.0
8.77,207000.0
8.78,207249.99999999997
8.79,207499.99999999997
8.8,207750.00000000003
8.81,208000.0
8.82,208250.0
8.83,208500.0
8.84,208750.0
8.85,209000.0
8.86,209250.0
8.87,209499.99999999997
8.88,209750.00000000003
8.89,210000.0
8.9,210250.0
8.91,210500.0
8.92,210750.0
8.93,211000.0
8.94,211250.0
8.95,211499.99999999997
8.96,211750.00000000003
8.97,212000.00000000003
8.98,212250.0
8.99,212500.0
9.0,212750.0
9.01,213000.0
9.02,213250.0
9.03,213499.99999999997
9.04,213749.99999999997
9.05,214000.00000000003
9.06,214250.0
9.07,214500.0
9.08,214750.0
9.09,215000.0
9.1,215250.0
9.11,215500.0
